,page scan,active->inactive,active->laundry,inactive->active,inactive->free,inactive->laundry,laundry->active,laundry->free
302,48203,2,48113,0,0,0,0,0
303,48206,0,48116,0,2,0,0,0
304,48237,0,48117,0,0,0,0,0
305,968721,0,1858,0,0,0,0,0
306,968721,35,0,0,0,0,0,0
307,50114,0,48135,0,35,0,0,0
308,48181,0,48094,0,0,0,0,0
309,48181,0,48095,0,0,0,0,0
310,48179,0,48094,0,0,0,0,0
311,48180,0,48095,0,0,0,0,0
311,48180,0,48095,0,0,0,0,0
311,48180,0,48095,0,0,0,0,0
313,48179,0,48094,0,0,0,0,0
314,48180,0,48095,0,0,0,0,0
315,48230,0,48145,0,0,0,0,0
316,48244,0,48145,0,0,0,0,0
317,48194,0,48095,0,0,0,0,0
318,48136,14,48037,0,0,0,0,0
319,48170,0,48071,0,14,0,0,0
320,48155,0,48070,0,0,0,0,0
321,48156,0,48071,0,0,0,0,0
322,48155,0,48070,0,0,0,0,0
323,48156,0,48071,0,0,0,0,0
324,48155,0,48070,0,0,0,0,0
325,48214,0,48129,0,0,0,0,0
326,968674,0,6721,0,0,0,0,0
327,968674,0,0,0,0,0,0,0
328,54889,0,48083,0,0,0,0,0
329,48169,0,48084,0,0,0,0,0
330,48169,0,48084,0,0,0,0,0
331,48170,0,48084,0,0,0,0,0
332,48170,0,48084,0,0,0,0,0
333,48169,0,48083,0,0,0,0,0
334,48215,0,48129,0,0,0,0,0
335,48214,0,48129,0,0,0,0,0
336,48174,0,48089,0,0,0,0,0
337,48153,0,48068,0,0,0,0,0
338,48156,0,48071,0,0,0,0,0
339,48155,0,48070,0,0,0,0,0
340,48156,0,48071,0,0,0,0,0
341,48157,0,48070,0,0,0,0,0
342,48158,0,48071,0,0,0,0,0
343,48230,0,48143,0,0,0,0,0
344,48231,0,48144,0,0,0,0,0
345,48177,0,48090,0,0,0,0,0
346,48178,0,48091,0,0,0,0,0
347,48171,2,48084,0,0,0,0,0
348,968675,0,6765,0,2,0,0,0
349,968673,0,0,0,0,0,0,0
350,54937,0,48087,0,0,0,0,0
351,48173,0,48088,0,0,0,0,0
352,48172,0,48087,0,0,0,0,0
353,48219,0,48134,0,0,0,0,0
354,48173,0,48088,0,0,0,0,0
355,48174,0,48089,0,0,0,0,0
356,48152,0,48067,0,0,0,0,0
357,48156,0,48070,0,0,0,0,0
358,48155,0,48069,0,0,0,0,0
359,48156,0,48070,0,0,0,0,0
360,48155,0,48069,0,0,0,0,0
361,48220,1,47914,1,219,0,0,0
362,48064,0,47978,0,1,0,0,0
363,48063,0,47978,0,0,0,0,0
364,48018,0,47933,0,0,0,0,0
365,48019,0,47934,0,0,0,0,0
365,48019,0,47934,0,0,0,0,0
365,48019,0,47934,0,0,0,0,0
367,48018,0,47933,0,0,0,0,0
368,48021,0,47933,0,0,0,0,0
369,968543,0,8182,0,0,0,0,0
370,968543,0,0,0,0,0,0,0
371,56368,0,48101,0,0,0,0,0
372,48019,0,47934,0,0,0,0,0
373,48021,0,47935,0,0,0,0,0
374,48222,0,48002,20,108,7,0,0
375,48092,0,48007,0,0,0,0,0
376,48091,0,48006,0,0,0,0,0
377,48092,0,48007,0,0,0,0,0
378,48091,0,48006,0,0,0,0,0
379,48092,0,48007,0,0,0,0,0
380,48153,0,48067,0,0,0,0,0
381,48202,17,48016,0,0,0,0,0
382,48191,0,48004,0,17,0,0,0
383,48171,1,48002,0,0,0,0,0
384,47971,67,47803,0,1,0,0,0
385,48061,14,47895,0,67,0,0,0
386,48022,0,47923,0,14,0,0,0
387,48007,0,47922,0,0,0,0,0
388,48005,1,47920,0,0,0,0,0
389,48006,0,47921,0,1,0,0,0
390,48051,0,47967,0,0,0,0,0
391,968542,0,8875,0,0,0,0,0
392,968542,0,0,0,0,0,0,0
393,56867,0,47907,0,0,0,0,0
394,47991,0,47906,0,0,0,0,0
395,48049,50,47757,0,0,0,0,0
396,48169,0,47857,1,49,0,0,0
397,47783,83,47609,0,0,0,0,0
398,47944,0,47773,0,83,0,0,0
399,47997,1,47909,0,0,0,0,0
400,47997,0,47911,0,1,0,0,0
401,47869,1,47784,0,0,0,0,0
402,47871,0,47786,0,1,0,0,0
403,47870,0,47786,0,0,0,0,0
404,47869,0,47785,0,0,0,0,0
405,47870,0,47786,0,0,0,0,0
406,47869,0,47785,0,0,0,0,0
407,47870,0,47786,0,0,0,0,0
408,47910,0,47826,0,0,0,0,0
409,47910,0,47826,0,0,0,0,0
410,47869,0,47785,0,0,0,0,0
411,47852,0,47768,0,0,0,0,0
412,47855,0,47771,0,0,0,0,0
413,968408,0,12220,0,0,0,0,0
414,968408,0,0,0,0,0,0,0
415,60388,0,48033,31,13,7,0,0
416,48119,0,47958,0,77,0,0,0
